usage_id,facility_id,district,date,blood_group,units_used,is_spike_day,spike_reason
USG007287,FAC038,Davangere,2025-09-22,AB+,3,True,Festival travel peak (Dasara)
USG007288,FAC038,Davangere,2025-09-23,A+,3,True,Festival travel peak (Dasara)
USG007289,FAC038,Davangere,2025-09-24,O+,3,True,Festival travel peak (Dasara)
USG007290,FAC038,Davangere,2025-09-24,A+,2,True,Festival travel peak (Dasara)
USG007291,FAC038,Davangere,2025-09-28,O+,3,True,Festival travel peak (Dasara)
USG007292,FAC038,Davangere,2025-09-30,O+,5,True,Festival travel peak (Dasara)
USG007293,FAC038,Davangere,2025-09-30,B+,1,True,Festival travel peak (Dasara)
USG007294,FAC038,Davangere,2025-09-30,O-,6,True,Festival travel peak (Dasara)
USG007295,FAC038,Davangere,2025-10-01,O+,5,True,Festival travel peak (Dasara)
USG007296,FAC038,Davangere,2025-10-02,B+,2,True,Festival travel peak (Dasara)
USG007297,FAC038,Davangere,2025-10-02,AB+,3,True,Festival travel peak (Dasara)
USG007298,FAC038,Davangere,2025-10-02,B-,3,True,Festival travel peak (Dasara)
USG007299,FAC038,Davangere,2025-10-03,B-,5,True,Festival travel peak (Dasara)
USG007300,FAC038,Davangere,2025-10-04,O+,3,True,Festival travel peak (Dasara)
USG007301,FAC038,Davangere,2025-10-05,B+,1,True,Festival travel peak (Dasara)
USG007302,FAC038,Davangere,2025-10-05,AB+,5,True,Festival travel peak (Dasara)
USG007303,FAC038,Davangere,2025-10-06,O+,3,True,Festival travel peak (Dasara)
USG007304,FAC038,Davangere,2025-10-09,A+,5,True,Festival travel peak (Dasara)
USG007305,FAC038,Davangere,2025-10-09,A-,4,True,Festival travel peak (Dasara)
USG007306,FAC038,Davangere,2025-10-10,B+,7,True,Festival travel peak (Dasara)
USG007307,FAC038,Davangere,2025-10-11,B+,3,False,
USG007308,FAC038,Davangere,2025-10-12,O-,4,False,
USG007309,FAC038,Davangere,2025-10-14,O+,3,False,
USG007310,FAC038,Davangere,2025-10-14,B-,1,False,
USG007311,FAC038,Davangere,2025-10-16,A+,1,False,
USG007312,FAC038,Davangere,2025-10-16,B-,3,False,
USG007313,FAC038,Davangere,2025-10-17,B+,1,False,
USG007314,FAC038,Davangere,2025-10-20,O-,4,False,
USG007315,FAC038,Davangere,2025-10-23,O+,1,False,
USG007316,FAC038,Davangere,2025-10-24,A+,3,False,
USG007317,FAC038,Davangere,2025-10-26,O-,4,False,
USG007318,FAC038,Davangere,2025-10-27,O+,3,False,
USG007319,FAC038,Davangere,2025-10-27,B+,1,False,
USG007320,FAC038,Davangere,2025-10-28,B+,2,False,
USG007321,FAC038,Davangere,2025-10-30,A+,3,False,
USG007322,FAC038,Davangere,2025-10-30,AB-,4,False,
USG007323,FAC038,Davangere,2025-10-31,AB+,1,False,
USG007324,FAC038,Davangere,2025-11-03,A+,2,False,
USG007325,FAC038,Davangere,2025-11-03,B-,1,False,
USG007326,FAC038,Davangere,2025-11-04,O+,2,False,
USG007327,FAC038,Davangere,2025-11-06,AB+,1,False,
USG007328,FAC038,Davangere,2025-11-07,B+,2,False,
USG007329,FAC038,Davangere,2025-11-08,B+,4,False,
USG007330,FAC038,Davangere,2025-11-08,O-,2,False,
USG007331,FAC038,Davangere,2025-11-09,A+,2,False,
USG007332,FAC038,Davangere,2025-11-12,A+,1,False,
USG007333,FAC038,Davangere,2025-11-13,O-,2,False,
USG007334,FAC038,Davangere,2025-11-13,B-,4,False,
USG007335,FAC038,Davangere,2025-11-14,O+,2,False,
USG007336,FAC038,Davangere,2025-11-14,B-,2,False,
USG007337,FAC038,Davangere,2025-11-15,O-,4,False,
USG007338,FAC038,Davangere,2025-11-15,A-,4,False,
USG007339,FAC038,Davangere,2025-11-15,B-,2,False,
USG007340,FAC038,Davangere,2025-11-16,AB+,3,False,
USG007341,FAC038,Davangere,2025-11-17,A+,1,False,
USG007342,FAC038,Davangere,2025-11-17,B-,1,False,
USG007343,FAC038,Davangere,2025-11-18,O+,4,False,
USG007344,FAC038,Davangere,2025-11-18,A+,1,False,
USG007345,FAC038,Davangere,2025-11-19,B+,3,True,Local incident spike
USG007346,FAC038,Davangere,2025-11-19,O-,3,True,Local incident spike
USG007347,FAC038,Davangere,2025-11-20,O+,2,False,
USG007348,FAC038,Davangere,2025-11-21,AB+,2,False,
USG007349,FAC038,Davangere,2025-11-22,B+,1,False,
USG007350,FAC038,Davangere,2025-11-22,AB+,2,False,
USG007351,FAC038,Davangere,2025-11-26,O+,2,False,
USG007352,FAC038,Davangere,2025-11-26,AB-,1,False,
USG007353,FAC038,Davangere,2025-11-27,O+,4,False,
USG007354,FAC038,Davangere,2025-11-27,B+,4,False,
USG007355,FAC038,Davangere,2025-11-28,O+,3,False,
USG007356,FAC038,Davangere,2025-11-28,AB+,3,False,
USG007357,FAC038,Davangere,2025-11-29,O+,3,False,
USG007358,FAC038,Davangere,2025-11-29,B+,4,False,
USG007359,FAC038,Davangere,2025-11-29,A-,1,False,
USG007360,FAC038,Davangere,2025-11-30,A+,4,False,
USG007361,FAC038,Davangere,2025-12-01,A+,2,False,
USG007362,FAC038,Davangere,2025-12-02,A+,3,False,
USG007363,FAC038,Davangere,2025-12-03,B+,3,True,Local incident spike
USG007364,FAC038,Davangere,2025-12-03,AB-,2,True,Local incident spike
USG007365,FAC038,Davangere,2025-12-04,O+,4,False,
USG007366,FAC038,Davangere,2025-12-04,A+,1,False,
USG007367,FAC038,Davangere,2025-12-05,O-,1,False,
USG007368,FAC038,Davangere,2025-12-07,A-,4,False,
USG007369,FAC038,Davangere,2025-12-08,A+,4,False,
USG007370,FAC038,Davangere,2025-12-10,B+,2,False,
USG007371,FAC038,Davangere,2025-12-11,O+,3,False,
USG007372,FAC038,Davangere,2025-12-16,O-,2,False,
USG007373,FAC038,Davangere,2025-12-17,O+,2,False,
USG007374,FAC038,Davangere,2025-12-18,B+,1,False,
USG007375,FAC038,Davangere,2025-12-19,B+,3,False,
USG007376,FAC038,Davangere,2025-12-19,A+,4,False,
USG007377,FAC038,Davangere,2025-12-21,AB+,3,False,
USG007378,FAC038,Davangere,2025-12-24,O+,2,False,
USG007379,FAC038,Davangere,2025-12-25,O+,4,False,
USG007380,FAC038,Davangere,2025-12-28,AB-,4,False,
USG007381,FAC038,Davangere,2025-12-29,O+,2,False,
USG007382,FAC038,Davangere,2025-12-29,B+,1,False,
USG007383,FAC038,Davangere,2025-12-30,A+,3,True,New Year travel period
USG007384,FAC038,Davangere,2025-12-31,O+,2,True,New Year travel period
USG007385,FAC038,Davangere,2025-12-31,B-,3,True,New Year travel period
USG007386,FAC038,Davangere,2026-01-01,O+,2,True,New Year travel period
USG007387,FAC038,Davangere,2026-01-01,B+,6,True,New Year travel period
USG007388,FAC038,Davangere,2026-01-02,A+,3,True,New Year travel period
USG007389,FAC038,Davangere,2026-01-02,AB+,7,True,New Year travel period
USG007390,FAC038,Davangere,2026-01-03,A+,1,False,
USG007391,FAC038,Davangere,2026-01-03,A-,3,False,
USG007392,FAC038,Davangere,2026-01-05,O-,4,False,
USG007393,FAC038,Davangere,2026-01-06,O+,3,False,
USG007394,FAC038,Davangere,2026-01-06,A+,4,False,
USG007395,FAC038,Davangere,2026-01-07,B+,3,False,
USG007396,FAC038,Davangere,2026-01-07,O-,3,False,
USG007397,FAC038,Davangere,2026-01-08,AB+,4,False,
USG007398,FAC038,Davangere,2026-01-10,B+,2,False,
USG007399,FAC038,Davangere,2026-01-10,B-,2,False,
USG007400,FAC038,Davangere,2026-01-13,O+,1,False,
USG007401,FAC038,Davangere,2026-01-13,AB-,4,False,
USG007402,FAC038,Davangere,2026-01-15,B-,2,False,
USG007403,FAC038,Davangere,2026-01-17,A+,4,False,
USG007404,FAC038,Davangere,2026-01-19,A+,4,False,
USG007405,FAC038,Davangere,2026-01-20,O+,2,False,
USG007406,FAC038,Davangere,2026-01-21,O+,4,False,
USG007407,FAC038,Davangere,2026-01-21,B+,4,False,
USG007408,FAC038,Davangere,2026-01-22,O+,2,False,
USG007409,FAC038,Davangere,2026-01-22,A+,1,False,
USG007410,FAC038,Davangere,2026-01-23,B+,3,False,
USG007411,FAC038,Davangere,2026-01-25,B+,2,False,
USG007412,FAC038,Davangere,2026-01-25,A+,2,False,
USG007413,FAC038,Davangere,2026-01-27,O+,1,False,
USG007414,FAC038,Davangere,2026-01-28,A+,4,False,
USG007415,FAC038,Davangere,2026-01-29,A-,2,False,
USG007416,FAC038,Davangere,2026-01-29,AB-,2,False,
USG007417,FAC038,Davangere,2026-01-30,AB-,1,False,
USG007418,FAC038,Davangere,2026-01-31,B+,3,False,
USG007419,FAC038,Davangere,2026-01-31,AB-,1,False,
USG007420,FAC038,Davangere,2026-02-01,A+,3,False,
USG007421,FAC038,Davangere,2026-02-03,O+,2,False,
USG007422,FAC038,Davangere,2026-02-03,B+,4,False,
USG007423,FAC038,Davangere,2026-02-04,A-,2,False,
USG007424,FAC038,Davangere,2026-02-08,O-,3,False,
USG007425,FAC038,Davangere,2026-02-09,B+,3,False,
USG007426,FAC038,Davangere,2026-02-11,O+,3,False,
USG007427,FAC038,Davangere,2026-02-11,O-,1,False,
USG007428,FAC038,Davangere,2026-02-12,A+,3,False,
USG007429,FAC038,Davangere,2026-02-12,A-,3,False,
USG007430,FAC038,Davangere,2026-02-13,B+,2,False,
USG007431,FAC038,Davangere,2026-02-13,A+,4,False,
USG007432,FAC038,Davangere,2026-02-13,A-,2,False,
USG007433,FAC038,Davangere,2026-02-14,A+,2,False,
USG007434,FAC038,Davangere,2026-02-14,O-,1,False,
USG007435,FAC038,Davangere,2026-02-15,O+,2,False,
USG007436,FAC038,Davangere,2026-02-16,B+,3,False,
USG007437,FAC038,Davangere,2026-02-17,B+,3,False,
USG007438,FAC038,Davangere,2026-02-17,A+,4,False,
USG007439,FAC038,Davangere,2026-02-17,AB-,3,False,
USG007440,FAC038,Davangere,2026-02-18,O+,3,False,
USG007441,FAC038,Davangere,2026-02-18,B-,2,False,
USG007442,FAC038,Davangere,2026-02-19,O+,2,False,
USG007443,FAC038,Davangere,2026-02-20,O-,2,False,
USG007444,FAC038,Davangere,2026-02-21,O+,2,False,
USG007445,FAC038,Davangere,2026-02-22,O-,4,False,
USG007446,FAC038,Davangere,2026-02-22,A-,2,False,
USG007447,FAC038,Davangere,2026-02-24,A+,1,False,
USG007448,FAC038,Davangere,2026-02-24,B-,3,False,
USG007449,FAC038,Davangere,2026-02-25,B+,4,False,
USG007450,FAC038,Davangere,2026-02-26,AB+,1,False,
USG007451,FAC038,Davangere,2026-03-01,O+,2,False,
USG007452,FAC038,Davangere,2026-03-01,AB+,3,False,
USG007453,FAC038,Davangere,2026-03-01,B-,2,False,
USG007454,FAC038,Davangere,2026-03-02,A+,4,False,
USG007455,FAC038,Davangere,2026-03-03,A-,4,False,
USG007456,FAC038,Davangere,2026-03-06,B-,3,False,
USG007457,FAC038,Davangere,2026-03-12,O+,2,False,
USG007458,FAC038,Davangere,2026-03-13,A+,4,False,
USG007459,FAC038,Davangere,2026-03-15,O+,4,False,
USG007460,FAC038,Davangere,2026-03-15,A+,4,False,
USG007461,FAC038,Davangere,2026-03-15,O-,4,False,
USG007462,FAC038,Davangere,2026-03-16,O+,3,False,
USG007463,FAC038,Davangere,2026-03-16,O-,3,False,
USG007464,FAC038,Davangere,2026-03-17,O+,2,False,
USG007465,FAC038,Davangere,2026-03-19,B+,2,False,
USG007466,FAC038,Davangere,2026-03-21,B+,2,False,
USG007467,FAC038,Davangere,2026-03-22,O+,4,False,
USG007468,FAC038,Davangere,2026-03-23,AB-,1,False,
USG007469,FAC038,Davangere,2026-03-24,O+,1,False,
USG007470,FAC038,Davangere,2026-03-24,A-,2,False,
USG007471,FAC038,Davangere,2026-03-25,A+,4,False,
USG007472,FAC038,Davangere,2026-03-25,AB+,4,False,
USG007473,FAC038,Davangere,2026-03-25,B-,1,False,
USG007474,FAC038,Davangere,2026-03-26,O+,2,False,
USG007475,FAC038,Davangere,2026-03-27,O+,2,False,
USG007476,FAC038,Davangere,2026-03-27,B+,2,False,
USG007477,FAC038,Davangere,2026-03-27,AB+,4,False,
USG007478,FAC038,Davangere,2026-03-30,O+,3,False,
USG007479,FAC038,Davangere,2026-03-30,A+,4,False,
USG007480,FAC038,Davangere,2026-04-01,B+,3,False,
USG007481,FAC038,Davangere,2026-04-01,AB+,1,False,
USG007482,FAC038,Davangere,2026-04-02,AB+,4,False,
USG007483,FAC038,Davangere,2026-04-03,B+,4,False,
USG007484,FAC038,Davangere,2026-04-03,A+,2,False,
USG007485,FAC038,Davangere,2026-04-03,B-,4,False,
USG007486,FAC038,Davangere,2026-04-04,O+,3,False,
USG007487,FAC038,Davangere,2026-04-04,B-,2,False,
USG007488,FAC038,Davangere,2026-04-05,O-,2,False,
USG007489,FAC038,Davangere,2026-04-07,O-,4,False,
USG007490,FAC038,Davangere,2026-04-08,O+,4,False,
USG007491,FAC038,Davangere,2026-04-09,A-,1,False,
USG007492,FAC038,Davangere,2026-04-10,B+,3,False,
USG007493,FAC038,Davangere,2026-04-11,A+,1,False,
USG007494,FAC038,Davangere,2026-04-11,A-,3,False,
USG007495,FAC038,Davangere,2026-04-11,AB-,3,False,
USG007496,FAC038,Davangere,2026-04-12,B+,4,False,
USG007497,FAC038,Davangere,2026-04-12,O-,1,False,
USG007498,FAC038,Davangere,2026-04-14,B+,3,False,
USG007499,FAC038,Davangere,2026-04-14,AB+,1,False,
USG007500,FAC038,Davangere,2026-04-15,A+,1,False,
USG007501,FAC038,Davangere,2026-04-16,B+,4,False,
USG007502,FAC038,Davangere,2026-04-17,A-,5,True,Local incident spike
USG007503,FAC038,Davangere,2026-04-18,B+,4,False,
USG007504,FAC038,Davangere,2026-04-18,AB+,4,False,
USG007505,FAC038,Davangere,2026-04-19,O+,2,False,
USG007506,FAC038,Davangere,2026-04-19,O-,4,False,
USG007507,FAC038,Davangere,2026-04-20,A+,4,False,
USG007508,FAC038,Davangere,2026-04-21,O+,3,False,
USG007509,FAC038,Davangere,2026-04-21,B+,1,False,
USG007510,FAC038,Davangere,2026-04-23,O+,4,False,
USG007511,FAC038,Davangere,2026-04-24,O+,4,False,
USG007512,FAC038,Davangere,2026-04-24,A+,3,False,
USG007513,FAC038,Davangere,2026-04-24,B-,4,False,
USG007514,FAC038,Davangere,2026-04-25,O+,1,False,
USG007515,FAC038,Davangere,2026-04-25,B+,3,False,
USG007516,FAC038,Davangere,2026-04-26,O+,3,False,
USG007517,FAC038,Davangere,2026-04-27,O-,3,False,
USG007518,FAC038,Davangere,2026-04-30,AB-,2,False,
USG007519,FAC038,Davangere,2026-05-01,B+,3,False,
USG007520,FAC038,Davangere,2026-05-02,O+,1,False,
USG007521,FAC038,Davangere,2026-05-02,B+,2,False,
USG007522,FAC038,Davangere,2026-05-02,A+,3,False,
USG007523,FAC038,Davangere,2026-05-03,O+,4,False,
USG007524,FAC038,Davangere,2026-05-04,B+,4,False,
USG007525,FAC038,Davangere,2026-05-06,B-,1,False,
USG007526,FAC038,Davangere,2026-05-07,A+,1,False,
USG007527,FAC038,Davangere,2026-05-07,B-,4,False,
USG007528,FAC038,Davangere,2026-05-08,A+,2,False,
USG007529,FAC038,Davangere,2026-05-09,O+,4,False,
USG007530,FAC038,Davangere,2026-05-09,B+,4,False,
USG007531,FAC038,Davangere,2026-05-09,AB+,2,False,
USG007532,FAC038,Davangere,2026-05-11,O+,3,False,
USG007533,FAC038,Davangere,2026-05-11,B+,3,False,
USG007534,FAC038,Davangere,2026-05-13,B-,4,False,
USG007535,FAC038,Davangere,2026-05-15,O+,2,False,
USG007536,FAC038,Davangere,2026-05-15,B+,2,False,
USG007537,FAC038,Davangere,2026-05-15,O-,3,False,
USG007538,FAC038,Davangere,2026-05-15,B-,3,False,
USG007539,FAC038,Davangere,2026-05-19,O+,4,False,
USG007540,FAC038,Davangere,2026-05-19,B+,4,False,
USG007541,FAC038,Davangere,2026-05-20,B+,2,False,
USG007542,FAC038,Davangere,2026-05-22,B-,4,False,
USG007543,FAC038,Davangere,2026-05-22,AB-,4,False,
USG007544,FAC038,Davangere,2026-05-24,A+,2,False,
USG007545,FAC038,Davangere,2026-05-24,AB+,1,False,
USG007546,FAC038,Davangere,2026-05-24,A-,1,False,
USG007547,FAC038,Davangere,2026-05-25,O+,1,False,
USG007548,FAC038,Davangere,2026-05-25,B+,4,False,
USG007549,FAC038,Davangere,2026-05-26,B+,3,False,
USG007550,FAC038,Davangere,2026-05-26,B-,1,False,
USG007551,FAC038,Davangere,2026-05-31,B+,1,False,
USG007552,FAC038,Davangere,2026-05-31,A+,3,False,
USG007553,FAC038,Davangere,2026-06-02,A+,2,False,
USG007554,FAC038,Davangere,2026-06-02,B-,2,False,
USG007555,FAC038,Davangere,2026-06-03,AB+,2,False,
USG007556,FAC038,Davangere,2026-06-04,O+,1,False,
USG007557,FAC038,Davangere,2026-06-04,A+,4,False,
USG007558,FAC038,Davangere,2026-06-04,B-,4,False,
USG007559,FAC038,Davangere,2026-06-05,B-,4,False,
USG007560,FAC038,Davangere,2026-06-06,O-,3,False,
USG007561,FAC038,Davangere,2026-06-09,B+,2,False,
USG007562,FAC038,Davangere,2026-06-10,A-,2,False,
USG007563,FAC038,Davangere,2026-06-11,O+,2,False,
USG007564,FAC038,Davangere,2026-06-11,A+,3,False,
USG007565,FAC038,Davangere,2026-06-13,AB+,2,False,
USG007566,FAC038,Davangere,2026-06-14,AB+,4,False,
USG007567,FAC038,Davangere,2026-06-15,B+,3,False,
USG007568,FAC038,Davangere,2026-06-16,O+,4,False,
USG007569,FAC038,Davangere,2026-06-16,B+,1,False,
USG007570,FAC038,Davangere,2026-06-18,O+,1,False,
USG007571,FAC038,Davangere,2026-06-19,A+,1,False,
USG007572,FAC038,Davangere,2026-06-21,O-,4,False,
USG007573,FAC038,Davangere,2026-06-22,B+,3,False,
USG007574,FAC038,Davangere,2026-06-23,B+,4,False,
USG007575,FAC038,Davangere,2026-06-23,AB+,4,False,
USG007576,FAC038,Davangere,2026-06-24,O+,1,False,
USG007577,FAC038,Davangere,2026-06-24,AB-,4,False,
USG007578,FAC038,Davangere,2026-06-26,A+,2,False,
USG007579,FAC038,Davangere,2026-06-29,B-,2,False,
USG007580,FAC038,Davangere,2026-07-01,B+,1,False,
USG007581,FAC038,Davangere,2026-07-07,A+,2,False,
USG007582,FAC038,Davangere,2026-07-08,B-,3,False,
USG007583,FAC038,Davangere,2026-07-10,AB-,4,False,
USG007584,FAC038,Davangere,2026-07-11,O+,3,False,
USG007585,FAC038,Davangere,2026-07-13,O+,4,False,
USG007586,FAC038,Davangere,2026-07-13,B+,1,False,
USG007587,FAC038,Davangere,2026-07-14,O+,4,True,Local incident spike
USG007588,FAC038,Davangere,2026-07-14,AB+,3,True,Local incident spike
USG007589,FAC038,Davangere,2026-07-15,B+,2,True,Monsoon peak flood-risk weeks
USG007590,FAC038,Davangere,2026-07-16,B+,2,True,Monsoon peak flood-risk weeks
USG007591,FAC038,Davangere,2026-07-16,AB+,4,True,Monsoon peak flood-risk weeks
USG007592,FAC038,Davangere,2026-07-17,A+,6,True,Monsoon peak flood-risk weeks
USG007593,FAC038,Davangere,2026-07-21,O+,5,True,Monsoon peak flood-risk weeks
USG007594,FAC038,Davangere,2026-07-22,O+,7,True,Monsoon peak flood-risk weeks
USG007595,FAC038,Davangere,2026-07-22,B+,3,True,Monsoon peak flood-risk weeks
USG007596,FAC038,Davangere,2026-07-23,B+,7,True,Monsoon peak flood-risk weeks
USG007597,FAC038,Davangere,2026-07-23,A+,5,True,Monsoon peak flood-risk weeks
USG007598,FAC038,Davangere,2026-07-23,AB+,3,True,Monsoon peak flood-risk weeks
USG007599,FAC038,Davangere,2026-07-25,O+,4,True,Monsoon peak flood-risk weeks
USG007600,FAC038,Davangere,2026-07-25,AB+,2,True,Monsoon peak flood-risk weeks
USG007601,FAC038,Davangere,2026-07-25,A-,7,True,Monsoon peak flood-risk weeks
USG007602,FAC038,Davangere,2026-07-26,O+,4,True,Monsoon peak flood-risk weeks
USG007603,FAC038,Davangere,2026-07-26,A+,6,True,Monsoon peak flood-risk weeks
USG007604,FAC038,Davangere,2026-07-29,B-,5,True,Monsoon peak flood-risk weeks
USG007605,FAC038,Davangere,2026-07-30,A+,5,True,Monsoon peak flood-risk weeks
USG007606,FAC038,Davangere,2026-07-31,A+,2,True,Monsoon peak flood-risk weeks
USG007607,FAC038,Davangere,2026-08-01,O+,6,True,Monsoon peak flood-risk weeks
USG007608,FAC038,Davangere,2026-08-01,A+,6,True,Monsoon peak flood-risk weeks
USG007609,FAC039,Davangere,2025-08-02,B+,2,True,Monsoon peak flood-risk weeks
USG007610,FAC039,Davangere,2025-08-02,AB-,7,True,Monsoon peak flood-risk weeks
USG007611,FAC039,Davangere,2025-08-04,O+,2,True,Monsoon peak flood-risk weeks
USG007612,FAC039,Davangere,2025-08-04,B+,2,True,Monsoon peak flood-risk weeks
USG007613,FAC039,Davangere,2025-08-04,A+,3,True,Monsoon peak flood-risk weeks
USG007614,FAC039,Davangere,2025-08-05,A+,3,True,Monsoon peak flood-risk weeks
USG007615,FAC039,Davangere,2025-08-05,AB-,7,True,Monsoon peak flood-risk weeks
USG007616,FAC039,Davangere,2025-08-08,A+,1,False,
USG007617,FAC039,Davangere,2025-08-09,AB+,3,False,
USG007618,FAC039,Davangere,2025-08-09,O-,2,False,
USG007619,FAC039,Davangere,2025-08-10,O-,3,False,
USG007620,FAC039,Davangere,2025-08-12,AB-,3,False,
USG007621,FAC039,Davangere,2025-08-13,AB+,4,False,
USG007622,FAC039,Davangere,2025-08-15,B+,3,False,
USG007623,FAC039,Davangere,2025-08-15,AB-,2,False,
USG007624,FAC039,Davangere,2025-08-16,O-,1,False,
USG007625,FAC039,Davangere,2025-08-17,B+,1,False,
USG007626,FAC039,Davangere,2025-08-17,AB+,3,False,
USG007627,FAC039,Davangere,2025-08-19,AB+,4,False,
USG007628,FAC039,Davangere,2025-08-20,B+,3,False,
USG007629,FAC039,Davangere,2025-08-23,O+,4,False,
USG007630,FAC039,Davangere,2025-08-25,AB-,2,False,
USG007631,FAC039,Davangere,2025-08-30,O+,2,False,
USG007632,FAC039,Davangere,2025-08-31,B+,2,False,
USG007633,FAC039,Davangere,2025-08-31,B-,2,False,
USG007634,FAC039,Davangere,2025-09-01,B+,1,False,
USG007635,FAC039,Davangere,2025-09-02,A+,1,False,
USG007636,FAC039,Davangere,2025-09-03,O+,1,False,
USG007637,FAC039,Davangere,2025-09-07,O+,3,False,
USG007638,FAC039,Davangere,2025-09-07,AB+,3,False,
USG007639,FAC039,Davangere,2025-09-07,O-,2,False,
USG007640,FAC039,Davangere,2025-09-11,O-,2,False,
USG007641,FAC039,Davangere,2025-09-12,O+,4,False,
USG007642,FAC039,Davangere,2025-09-12,B+,4,False,
USG007643,FAC039,Davangere,2025-09-13,B+,4,False,
USG007644,FAC039,Davangere,2025-09-15,AB+,2,False,
USG007645,FAC039,Davangere,2025-09-17,O+,2,True,Festival travel peak (Dasara)
USG007646,FAC039,Davangere,2025-09-17,B-,2,True,Festival travel peak (Dasara)
USG007647,FAC039,Davangere,2025-09-18,O+,6,True,Festival travel peak (Dasara)
USG007648,FAC039,Davangere,2025-09-18,B+,5,True,Festival travel peak (Dasara)
USG007649,FAC039,Davangere,2025-09-20,O+,2,True,Festival travel peak (Dasara)
USG007650,FAC039,Davangere,2025-09-20,O-,6,True,Festival travel peak (Dasara)
USG007651,FAC039,Davangere,2025-09-21,O+,3,True,Festival travel peak (Dasara)
USG007652,FAC039,Davangere,2025-09-22,B-,3,True,Festival travel peak (Dasara)
USG007653,FAC039,Davangere,2025-09-24,O+,7,True,Festival travel peak (Dasara)
USG007654,FAC039,Davangere,2025-09-24,A+,6,True,Festival travel peak (Dasara)
USG007655,FAC039,Davangere,2025-09-24,O-,2,True,Festival travel peak (Dasara)
USG007656,FAC039,Davangere,2025-09-25,O+,1,True,Festival travel peak (Dasara)
USG007657,FAC039,Davangere,2025-09-25,B+,4,True,Festival travel peak (Dasara)
USG007658,FAC039,Davangere,2025-09-26,B+,3,True,Festival travel peak (Dasara)
USG007659,FAC039,Davangere,2025-09-28,O+,6,True,Festival travel peak (Dasara)
USG007660,FAC039,Davangere,2025-09-29,O+,1,True,Festival travel peak (Dasara)
USG007661,FAC039,Davangere,2025-09-29,A+,6,True,Festival travel peak (Dasara)
USG007662,FAC039,Davangere,2025-09-29,AB+,3,True,Festival travel peak (Dasara)
USG007663,FAC039,Davangere,2025-10-01,O+,1,True,Festival travel peak (Dasara)
USG007664,FAC039,Davangere,2025-10-01,A+,5,True,Festival travel peak (Dasara)
USG007665,FAC039,Davangere,2025-10-04,O+,1,True,Festival travel peak (Dasara)
USG007666,FAC039,Davangere,2025-10-04,AB+,4,True,Festival travel peak (Dasara)
USG007667,FAC039,Davangere,2025-10-05,O+,5,True,Festival travel peak (Dasara)
USG007668,FAC039,Davangere,2025-10-05,A+,3,True,Festival travel peak (Dasara)
USG007669,FAC039,Davangere,2025-10-06,O+,5,True,Festival travel peak (Dasara)
USG007670,FAC039,Davangere,2025-10-06,AB+,2,True,Festival travel peak (Dasara)
USG007671,FAC039,Davangere,2025-10-06,B-,5,True,Festival travel peak (Dasara)
USG007672,FAC039,Davangere,2025-10-07,A+,3,True,Festival travel peak (Dasara)
USG007673,FAC039,Davangere,2025-10-08,A+,5,True,Festival travel peak (Dasara)
USG007674,FAC039,Davangere,2025-10-09,B+,5,True,Festival travel peak (Dasara)
USG007675,FAC039,Davangere,2025-10-10,O+,2,True,Festival travel peak (Dasara)
USG007676,FAC039,Davangere,2025-10-10,B+,5,True,Festival travel peak (Dasara)
USG007677,FAC039,Davangere,2025-10-10,A+,7,True,Festival travel peak (Dasara)
USG007678,FAC039,Davangere,2025-10-11,O+,4,False,
USG007679,FAC039,Davangere,2025-10-14,A-,1,False,
USG007680,FAC039,Davangere,2025-10-16,B+,2,False,
USG007681,FAC039,Davangere,2025-10-17,O+,3,False,
USG007682,FAC039,Davangere,2025-10-17,AB+,2,False,
USG007683,FAC039,Davangere,2025-10-18,O+,1,False,
USG007684,FAC039,Davangere,2025-10-18,O-,1,False,
USG007685,FAC039,Davangere,2025-10-19,O+,2,False,
USG007686,FAC039,Davangere,2025-10-19,A+,1,False,
USG007687,FAC039,Davangere,2025-10-20,A+,4,False,
USG007688,FAC039,Davangere,2025-10-21,A-,1,False,
USG007689,FAC039,Davangere,2025-10-24,AB+,4,False,
USG007690,FAC039,Davangere,2025-10-26,O+,4,False,
USG007691,FAC039,Davangere,2025-10-26,B-,2,False,
USG007692,FAC039,Davangere,2025-10-26,AB-,4,False,
USG007693,FAC039,Davangere,2025-10-27,B+,1,False,
USG007694,FAC039,Davangere,2025-10-29,O-,2,False,
USG007695,FAC039,Davangere,2025-10-29,B-,1,False,
USG007696,FAC039,Davangere,2025-10-30,B+,3,False,
USG007697,FAC039,Davangere,2025-10-30,O-,2,False,
USG007698,FAC039,Davangere,2025-10-31,O+,2,False,
USG007699,FAC039,Davangere,2025-10-31,B+,4,False,
USG007700,FAC039,Davangere,2025-11-03,A+,4,True,Local incident spike
USG007701,FAC039,Davangere,2025-11-03,O-,2,True,Local incident spike
USG007702,FAC039,Davangere,2025-11-03,B-,3,True,Local incident spike
USG007703,FAC039,Davangere,2025-11-03,AB-,5,True,Local incident spike
USG007704,FAC039,Davangere,2025-11-05,A-,3,False,
USG007705,FAC039,Davangere,2025-11-07,A+,1,False,
USG007706,FAC039,Davangere,2025-11-10,B+,2,False,
USG007707,FAC039,Davangere,2025-11-10,O-,2,False,
USG007708,FAC039,Davangere,2025-11-12,O-,4,False,
USG007709,FAC039,Davangere,2025-11-14,O+,4,False,
